protein_ids,symbol,log2FoldChange,baseMean,padj,GO_id,GO_term
g367.t1,g367,-0.212940086754861,908.479524826258,0.199369236628789,GO:0006629,lipid metabolic process
g367.t1,g367,-0.212940086754861,908.479524826258,0.199369236628789,GO:0007165,signal transduction
g367.t1,g367,-0.212940086754861,908.479524826258,0.199369236628789,GO:0004435,"phosphatidylinositol-4,5-bisphosphate phospholipase C activity"
g367.t1,g367,-0.212940086754861,908.479524826258,0.199369236628789,GO:0035556,intracellular signal transduction
g367.t2,g367,-0.212940086754861,908.479524826258,0.199369236628789,GO:0007165,signal transduction
g367.t2,g367,-0.212940086754861,908.479524826258,0.199369236628789,GO:0006629,lipid metabolic process
g367.t2,g367,-0.212940086754861,908.479524826258,0.199369236628789,GO:0004435,"phosphatidylinositol-4,5-bisphosphate phospholipase C activity"
g367.t2,g367,-0.212940086754861,908.479524826258,0.199369236628789,GO:0035556,intracellular signal transduction
g5584.t1,g5584,-0.213392714579752,1146.80699653778,0.067548511880879,GO:0009166,nucleotide catabolic process
g5584.t1,g5584,-0.213392714579752,1146.80699653778,0.067548511880879,GO:0016787,hydrolase activity
g1733.t1,g1733,-0.213474597021752,1145.66289738765,0.154484963831923,GO:0005515,protein binding
g9660.t1,g9660,-0.214061114363242,172.467449354363,0.499732855452364,nan,
g4338.t1,g4338,-0.214213958389884,2254.99217567593,0.128732921535424,nan,
g3540.t1,g3540,-0.214274804735396,285.583933831355,0.514564380763629,GO:0009058,biosynthetic process
g3540.t1,g3540,-0.214274804735396,285.583933831355,0.514564380763629,GO:0003824,catalytic activity
g8348.t1,g8348,-0.214528818303032,129.602846972225,0.364296410810246,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups"
g7254.t2,g7254,-0.21456576320348,2382.42791780552,0.209621839252403,nan,
g7254.t1,g7254,-0.21456576320348,2382.42791780552,0.209621839252403,nan,
g804.t1,g804,-0.214574815360985,326.721533062459,0.392428584947183,GO:0016020,membrane
g7057.t1,g7057,-0.214619437772711,430.091610595277,0.0827992215183084,GO:0005525,GTP binding
g5388.t1,g5388,-0.214767724736747,1956.00844096763,0.167484460855814,nan,
g10070.t1,g10070,-0.214849662211206,2211.43800557516,0.203876723519378,nan,
g6639.t1,g6639,-0.215110200687244,2442.45333663428,0.110490265827441,GO:0005960,glycine cleavage complex
g6639.t1,g6639,-0.215110200687244,2442.45333663428,0.110490265827441,GO:0019464,glycine decarboxylation via glycine cleavage system
g7194.t2,g7194,-0.215130399647914,728.158467463242,0.146319887524561,GO:0000070,mitotic sister chromatid segregation
g7194.t2,g7194,-0.215130399647914,728.158467463242,0.146319887524561,GO:0000776,kinetochore
g7194.t1,g7194,-0.215130399647914,728.158467463242,0.146319887524561,GO:0000070,mitotic sister chromatid segregation
g7194.t1,g7194,-0.215130399647914,728.158467463242,0.146319887524561,GO:0000776,kinetochore
g6437.t3,g6437,-0.215301591746884,718.381713667343,0.119392099113082,nan,
g6437.t1,g6437,-0.215301591746884,718.381713667343,0.119392099113082,nan,
g6437.t2,g6437,-0.215301591746884,718.381713667343,0.119392099113082,nan,
g5809.t1,g5809,-0.215331476974742,149.406118268617,0.339545677332182,GO:0043169,cation binding
g11710.t1,g11710,-0.215878464352933,406.581145555642,0.153291680899791,GO:0016887,ATP hydrolysis activity
g11710.t1,g11710,-0.215878464352933,406.581145555642,0.153291680899791,GO:0005524,ATP binding
g6613.t1,g6613,-0.216163119058798,188.459030793127,0.286671862803098,GO:0004222,metalloendopeptidase activity
g4467.t1,g4467,-0.216357002587986,515.819537653682,0.0502524205466843,nan,
g6056.t1,g6056,-0.216398725891501,2963.67899170495,0.0349403127300492,nan,
g515.t1,g515,-0.216726835894793,847.318487474315,0.0729028865999054,GO:0005975,carbohydrate metabolic process
g515.t1,g515,-0.216726835894793,847.318487474315,0.0729028865999054,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
g7290.t1,g7290,-0.217062498473859,1410.3352081428,0.049034787828677,GO:0004672,protein kinase activity
g7290.t1,g7290,-0.217062498473859,1410.3352081428,0.049034787828677,GO:0005524,ATP binding
g7290.t1,g7290,-0.217062498473859,1410.3352081428,0.049034787828677,GO:0006468,protein phosphorylation
g9581.t1,g9581,-0.217108404477088,1162.38035419711,0.229043505992187,nan,
g13125.t1,g13125,-0.217143789999307,528.752228589198,0.0341183911075022,GO:0004747,ribokinase activity
g13125.t1,g13125,-0.217143789999307,528.752228589198,0.0341183911075022,GO:0006014,D-ribose metabolic process
g4899.t1,g4899,-0.217198356833404,444.894991605926,0.212195173714408,GO:0000398,"mRNA splicing, via spliceosome"
g4899.t1,g4899,-0.217198356833404,444.894991605926,0.212195173714408,GO:0003723,RNA binding
g1952.t1,g1952,-0.217462709019454,230.871001095294,0.229460822257164,GO:0051920,peroxiredoxin activity
g6700.t1,g6700,-0.217632733964499,2006.93564589838,0.134648001185566,nan,
g8888.t1,g8888,-0.217857453394733,162.624205998787,0.345988778354241,nan,
g1691.t1,g1691,-0.21797900227377,9341.94506276234,0.049457661332414,GO:0005975,carbohydrate metabolic process
g1691.t1,g1691,-0.21797900227377,9341.94506276234,0.049457661332414,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds"
g7864.t1,g7864,-0.218808949826355,1085.20743799078,0.195567193195131,GO:0061575,cyclin-dependent protein serine/threonine kinase activator activity
g7864.t1,g7864,-0.218808949826355,1085.20743799078,0.195567193195131,GO:0005675,transcription factor TFIIH holo complex
g7864.t1,g7864,-0.218808949826355,1085.20743799078,0.195567193195131,GO:0006289,nucleotide-excision repair
g7864.t1,g7864,-0.218808949826355,1085.20743799078,0.195567193195131,GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity
g7071.t1,g7071,-0.21937434101223,3539.59057161259,0.0233522332143788,GO:0005515,protein binding
g7071.t1,g7071,-0.21937434101223,3539.59057161259,0.0233522332143788,GO:0003743,translation initiation factor activity
g7071.t1,g7071,-0.21937434101223,3539.59057161259,0.0233522332143788,GO:0006413,translational initiation
g10901.t1,g10901,-0.220047744357669,930.963474074831,0.187370614399118,nan,
g1447.t1,g1447,-0.220392049787473,437.63856701623,0.136316676342361,nan,
g4712.t1,g4712,-0.220468452275831,437.794269773129,0.0691823416283868,GO:0005515,protein binding
g4712.t1,g4712,-0.220468452275831,437.794269773129,0.0691823416283868,GO:0000413,protein peptidyl-prolyl isomerization
g4712.t1,g4712,-0.220468452275831,437.794269773129,0.0691823416283868,GO:0006457,protein folding
g4712.t1,g4712,-0.220468452275831,437.794269773129,0.0691823416283868,GO:0003755,peptidyl-prolyl cis-trans isomerase activity
g6264.t1,g6264,-0.220809198939499,214.018361240795,0.198636783586791,nan,
g10703.t1,g10703,-0.221320729476727,6584.94342920753,0.0213579642772861,nan,
g297.t1,g297,-0.221395352911718,724.154315883974,0.081500376201602,nan,
g13129.t1,g13129,-0.221419513641226,558.02457623164,0.482285493050731,GO:0003677,DNA binding
g13129.t1,g13129,-0.221419513641226,558.02457623164,0.482285493050731,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
g13129.t1,g13129,-0.221419513641226,558.02457623164,0.482285493050731,GO:0006355,regulation of DNA-templated transcription
g13129.t1,g13129,-0.221419513641226,558.02457623164,0.482285493050731,GO:0006351,DNA-templated transcription
g13129.t1,g13129,-0.221419513641226,558.02457623164,0.482285493050731,GO:0008270,zinc ion binding
g11872.t1,g11872,-0.221740223029639,3337.01925538571,0.132776224949936,GO:0016020,membrane
g11872.t1,g11872,-0.221740223029639,3337.01925538571,0.132776224949936,GO:0055085,transmembrane transport
g11872.t1,g11872,-0.221740223029639,3337.01925538571,0.132776224949936,GO:0022857,transmembrane transporter activity
g257.t1,g257,-0.222131860800047,673.052982897172,0.302584239802367,nan,
g12861.t1,g12861,-0.222196179384442,681.966891749089,0.0613195558834178,GO:0003824,catalytic activity
g12861.t2,g12861,-0.222196179384442,681.966891749089,0.0613195558834178,GO:0005953,CAAX-protein geranylgeranyltransferase complex
g12861.t2,g12861,-0.222196179384442,681.966891749089,0.0613195558834178,GO:0018344,protein geranylgeranylation
g12861.t2,g12861,-0.222196179384442,681.966891749089,0.0613195558834178,GO:0004661,protein geranylgeranyltransferase activity
g12861.t2,g12861,-0.222196179384442,681.966891749089,0.0613195558834178,GO:0003824,catalytic activity
g4838.t2,g4838,-0.222201979086076,3796.73358996653,0.117047785884716,nan,
g4838.t1,g4838,-0.222201979086076,3796.73358996653,0.117047785884716,nan,
g11967.t1,g11967,-0.222570973034257,412.699665042553,0.10951818712212,GO:0016740,transferase activity
g873.t1,g873,-0.22308935035813,5916.88563022909,0.0470034724386931,GO:0005515,protein binding
g2731.t1,g2731,-0.223108794595692,229.299730427437,0.179700690264614,nan,
g7865.t1,g7865,-0.223211983761774,2073.84481546632,0.0695942569425219,nan,
g530.t1,g530,-0.223265598239319,1961.94116215071,0.0558896137255507,nan,
g4859.t1,g4859,-0.223526524170113,362.520784986902,0.240423645882563,nan,
g2923.t1,g2923,-0.224523415985307,301.434711060692,0.698999896962789,nan,
g1761.t1,g1761,-0.225020495491815,222.473535215694,0.213374288262762,nan,
g13339.t1,g13339,-0.225067842421578,302.969277299961,0.283846719747535,GO:0003677,DNA binding
g13339.t1,g13339,-0.225067842421578,302.969277299961,0.283846719747535,GO:0005524,ATP binding
g13339.t1,g13339,-0.225067842421578,302.969277299961,0.283846719747535,GO:0140664,ATP-dependent DNA damage sensor activity
g13339.t1,g13339,-0.225067842421578,302.969277299961,0.283846719747535,GO:0006281,DNA repair
g13339.t2,g13339,-0.225067842421578,302.969277299961,0.283846719747535,nan,
g9512.t1,g9512,-0.225273726619363,34434.8182765183,0.119405307366963,GO:0016020,membrane
g9512.t1,g9512,-0.225273726619363,34434.8182765183,0.119405307366963,GO:0055085,transmembrane transport
g9512.t1,g9512,-0.225273726619363,34434.8182765183,0.119405307366963,GO:0022857,transmembrane transporter activity
g5645.t1,g5645,-0.225420657786518,3288.5911874918,0.204762821734749,nan,
g11137.t1,g11137,-0.225602023111981,2314.53011467578,0.0842813220278635,nan,
g6666.t1,g6666,-0.225869995455983,1426.79464432843,0.0859412141497728,GO:0006396,RNA processing
g6666.t1,g6666,-0.225869995455983,1426.79464432843,0.0859412141497728,GO:0004525,ribonuclease III activity
g11992.t1,g11992,-0.225974510322857,655.394756346543,0.0817598232363008,GO:0000398,"mRNA splicing, via spliceosome"
g11992.t1,g11992,-0.225974510322857,655.394756346543,0.0817598232363008,GO:0046540,U4/U6 x U5 tri-snRNP complex
g4304.t1,g4304,-0.226111229322983,935.815568194676,0.0555813381986817,nan,
g4793.t1,g4793,-0.226564673814272,3412.31580449377,0.0302509608398756,GO:0006511,ubiquitin-dependent protein catabolic process
g4793.t1,g4793,-0.226564673814272,3412.31580449377,0.0302509608398756,GO:0005839,proteasome core complex
g4793.t1,g4793,-0.226564673814272,3412.31580449377,0.0302509608398756,GO:0051603,
g4793.t1,g4793,-0.226564673814272,3412.31580449377,0.0302509608398756,GO:0019773,"proteasome core complex, alpha-subunit complex"
g10892.t1,g10892,-0.226746031328128,2746.1285456684,0.0317737599664535,GO:0035091,phosphatidylinositol binding
g10817.t1,g10817,-0.226934984736615,1104.79763576039,0.172251956778269,nan,
g8926.t1,g8926,-0.227285043900571,3673.56661819898,0.0516405259933805,GO:0003743,translation initiation factor activity
g8926.t1,g8926,-0.227285043900571,3673.56661819898,0.0516405259933805,GO:0005737,cytoplasm
g8926.t1,g8926,-0.227285043900571,3673.56661819898,0.0516405259933805,GO:0005852,eukaryotic translation initiation factor 3 complex
g6095.t1,g6095,-0.227503734274086,6586.12683138488,0.566013913185045,GO:0016491,oxidoreductase activity
g6095.t2,g6095,-0.227503734274086,6586.12683138488,0.566013913185045,GO:0016491,oxidoreductase activity
g6305.t1,g6305,-0.227840158823717,2157.52678414183,0.0977112952310436,GO:0005515,protein binding
g4723.t1,g4723,-0.228274850155115,159.776531657553,0.278494752914504,GO:0004491,"methylmalonate-semialdehyde dehydrogenase (acylating, NAD) activity"
g4723.t1,g4723,-0.228274850155115,159.776531657553,0.278494752914504,GO:0016491,oxidoreductase activity
g4736.t1,g4736,-0.228585242299081,2334.19649217325,0.0043778741944687,nan,
g8449.t1,g8449,-0.228736183579278,684.20785332127,0.0563826285421145,GO:0005515,protein binding
g6532.t1,g6532,-0.228895380283095,548.767467897369,0.172885584301896,nan,
g1774.t1,g1774,-0.22973919781519,320.615120957399,0.199921038114758,GO:0032259,methylation
g1774.t1,g1774,-0.22973919781519,320.615120957399,0.199921038114758,GO:0001510,RNA methylation
g1774.t1,g1774,-0.22973919781519,320.615120957399,0.199921038114758,GO:0008168,methyltransferase activity
g1774.t2,g1774,-0.22973919781519,320.615120957399,0.199921038114758,GO:0032259,methylation
g1774.t2,g1774,-0.22973919781519,320.615120957399,0.199921038114758,GO:0008168,methyltransferase activity
g8379.t1,g8379,-0.229847371241626,686.668866083207,0.0689345452949604,GO:0006376,mRNA splice site recognition
g8379.t1,g8379,-0.229847371241626,686.668866083207,0.0689345452949604,GO:0005685,U1 snRNP
g8379.t1,g8379,-0.229847371241626,686.668866083207,0.0689345452949604,GO:0003729,mRNA binding
g4367.t1,g4367,-0.229936658196405,419.126835142734,0.0763762669661018,GO:0005515,protein binding
g1785.t1,g1785,-0.230709917640427,2159.80561727178,0.0323779715474399,GO:0006412,translation
g1785.t1,g1785,-0.230709917640427,2159.80561727178,0.0323779715474399,GO:0005840,ribosome
g1785.t1,g1785,-0.230709917640427,2159.80561727178,0.0323779715474399,GO:0003735,structural constituent of ribosome
g1730.t1,g1730,-0.231149815079934,1068.84840942463,0.189333466924657,GO:0008233,peptidase activity
g325.t1,g325,-0.231652381030559,905.628916957802,0.0557807488547971,GO:0005762,mitochondrial large ribosomal subunit
g325.t1,g325,-0.231652381030559,905.628916957802,0.0557807488547971,GO:0003735,structural constituent of ribosome
g13646.t1,g13646,-0.231958761249671,2091.63244474933,0.0175191125582803,GO:0006412,translation
g13646.t1,g13646,-0.231958761249671,2091.63244474933,0.0175191125582803,GO:0005840,ribosome
g13646.t1,g13646,-0.231958761249671,2091.63244474933,0.0175191125582803,GO:0003735,structural constituent of ribosome
g13403.t1,g13403,-0.232592091054461,1053.40177154677,0.0907610451972814,GO:0071933,Arp2/3 complex binding
g13403.t1,g13403,-0.232592091054461,1053.40177154677,0.0907610451972814,GO:0003779,actin binding
g13403.t1,g13403,-0.232592091054461,1053.40177154677,0.0907610451972814,GO:0071846,actin filament debranching
g5562.t1,g5562,-0.23269357906573,524.73052496697,0.0880949511242472,GO:0006355,regulation of DNA-templated transcription
g5562.t1,g5562,-0.23269357906573,524.73052496697,0.0880949511242472,GO:0004402,histone acetyltransferase activity
g10489.t1,g10489,-0.232697821569563,2202.4550284851,0.0532857086506502,nan,
g11136.t1,g11136,-0.232815559277486,1610.29623614446,0.123136343922014,nan,
g6669.t1,g6669,-0.232881874949381,2402.6574440833,0.0386257436583987,GO:0045271,respiratory chain complex I
g6669.t1,g6669,-0.232881874949381,2402.6574440833,0.0386257436583987,GO:0016020,membrane
g2107.t1,g2107,-0.233023474822094,1353.71293775151,0.0073663144431212,nan,
g3214.t1,g3214,-0.233108071108233,851.339375255765,0.286056395818499,nan,
g3214.t2,g3214,-0.233108071108233,851.339375255765,0.286056395818499,nan,
g2076.t1,g2076,-0.233252310626591,459.98391050587,0.172577660196591,GO:0005524,ATP binding
g694.t1,g694,-0.233499429203075,1987.6921813512,0.0330065459079196,GO:0033179,"proton-transporting V-type ATPase, V0 domain"
g694.t1,g694,-0.233499429203075,1987.6921813512,0.0330065459079196,GO:1902600,proton transmembrane transport
g694.t1,g694,-0.233499429203075,1987.6921813512,0.0330065459079196,GO:0033177,"proton-transporting two-sector ATPase complex, proton-transporting domain"
g694.t1,g694,-0.233499429203075,1987.6921813512,0.0330065459079196,GO:0015078,proton transmembrane transporter activity
g694.t1,g694,-0.233499429203075,1987.6921813512,0.0330065459079196,GO:0046961,"proton-transporting ATPase activity, rotational mechanism"
g5790.t1,g5790,-0.233899310459081,5956.13625886623,0.0046964411766645,GO:0004582,dolichyl-phosphate beta-D-mannosyltransferase activity
g4631.t1,g4631,-0.23410710993588,19140.9040716411,0.0027353747746628,GO:0007017,microtubule-based process
g4631.t1,g4631,-0.23410710993588,19140.9040716411,0.0027353747746628,GO:0005200,structural constituent of cytoskeleton
g4631.t1,g4631,-0.23410710993588,19140.9040716411,0.0027353747746628,GO:0005525,GTP binding
g4631.t1,g4631,-0.23410710993588,19140.9040716411,0.0027353747746628,GO:0005874,microtubule
g1471.t1,g1471,-0.234149518162837,517.934941231241,0.0885274005900059,GO:0016758,hexosyltransferase activity
g5069.t2,g5069,-0.234273354769104,899.844341757746,0.0292905785575992,GO:0008483,transaminase activity
g5069.t2,g5069,-0.234273354769104,899.844341757746,0.0292905785575992,GO:0030170,pyridoxal phosphate binding
g5069.t1,g5069,-0.234273354769104,899.844341757746,0.0292905785575992,GO:0003676,nucleic acid binding
g5069.t1,g5069,-0.234273354769104,899.844341757746,0.0292905785575992,GO:0030170,pyridoxal phosphate binding
g5069.t1,g5069,-0.234273354769104,899.844341757746,0.0292905785575992,GO:0008483,transaminase activity
g5069.t1,g5069,-0.234273354769104,899.844341757746,0.0292905785575992,GO:0005634,nucleus
